signal: -81.00 dBm
signal: -78.00 dBm
signal: -78.00 dBm
signal: -85.00 dBm
signal: -82.00 dBm
signal: -84.00 dBm
signal: -77.00 dBm
signal: -64.00 dBm
signal: -72.00 dBm
signal: -72.00 dBm
signal: -69.00 dBm
signal: -80.00 dBm
signal: -68.00 dBm
signal: -86.00 dBm
