95937500.000000 , 28.875133
96093750.000000 , 29.052974
96250000.000000 , 28.352974
96406250.000000 , 28.575103
96562500.000000 , 30.384749
96718750.000000 , 28.469441
96875000.000000 , 29.101779
97031250.000000 , 29.493863
97187500.000000 , 28.267239
97343750.000000 , 29.292818
97500000.000000 , 28.657906
97656250.000000 , 27.959346
97812500.000000 , 26.846246
97968750.000000 , 27.416101
98125000.000000 , 28.939204
98281250.000000 , 27.000412
98437500.000000 , 27.237293
98593750.000000 , 27.511958
98750000.000000 , 27.316693
98906250.000000 , 28.040182
99062500.000000 , 26.186977
99218750.000000 , 28.466921
99375000.000000 , 27.608694
99531250.000000 , 28.898153
99687500.000000 , 28.710421
99843750.000000 , 26.736784
100000000.000000 , 27.669281
100156250.000000 , 27.352443
100312500.000000 , 28.608668
100468750.000000 , 27.962978
100625000.000000 , 26.603243
100781250.000000 , 28.516283
100937500.000000 , 31.684866
101093750.000000 , 31.574885
101250000.000000 , 28.844016
101406250.000000 , 27.523398
101562500.000000 , 27.266101
101718750.000000 , 27.139644
101875000.000000 , 31.126116
102031250.000000 , 28.718799
102187500.000000 , 27.546025
102343750.000000 , 28.074344
102500000.000000 , 28.025924
102656250.000000 , 30.446949
102812500.000000 , 27.680788
102968750.000000 , 27.586226
103125000.000000 , 28.679155
103281250.000000 , 27.484579
103437500.000000 , 31.630304
103593750.000000 , 27.050585
103750000.000000 , 28.189413
103937500.000000 , 59.095762
104093750.000000 , 59.085951
104250000.000000 , 60.909583
104406250.000000 , 63.739636
104562500.000000 , 65.534357
104718750.000000 , 59.760930
104875000.000000 , 59.967891
105031250.000000 , 61.102787
105187500.000000 , 64.149846
105343750.000000 , 66.535642
105500000.000000 , 61.813848
105656250.000000 , 61.444890
105812500.000000 , 61.947558
105968750.000000 , 66.058031
106125000.000000 , 64.481140
106281250.000000 , 62.497601
106437500.000000 , 61.866103
106593750.000000 , 62.703678
106750000.000000 , 68.964986
106906250.000000 , 66.317510
107062500.000000 , 63.074895
107218750.000000 , 63.754676
107375000.000000 , 64.976301
107531250.000000 , 69.064513
107687500.000000 , 67.691160
107843750.000000 , 64.630990
108000000.000000 , 64.197633
108156250.000000 , 65.123981
108312500.000000 , 68.021545
108468750.000000 , 65.615419
108625000.000000 , 64.659617
108781250.000000 , 64.754788
108937500.000000 , 66.466515
109093750.000000 , 70.378063
109250000.000000 , 66.759415
109406250.000000 , 65.908423
109562500.000000 , 65.636650
109718750.000000 , 66.475276
109875000.000000 , 70.306974
110031250.000000 , 65.777493
110187500.000000 , 65.836400
110343750.000000 , 66.337504
110500000.000000 , 68.195362
110656250.000000 , 69.114446
110812500.000000 , 66.705703
110968750.000000 , 65.181909
111125000.000000 , 65.205924
111281250.000000 , 66.482121
111437500.000000 , 68.139861
111593750.000000 , 64.474886
111750000.000000 , 63.366495
111937500.000000 , 54.598170
112093750.000000 , 54.569356
112250000.000000 , 62.667678
112406250.000000 , 59.548097
112562500.000000 , 59.413736
112718750.000000 , 54.846985
112875000.000000 , 54.546869
113031250.000000 , 59.849370
113187500.000000 , 57.349610
113343750.000000 , 58.998155
113500000.000000 , 54.425555
113656250.000000 , 54.638380
113812500.000000 , 62.051272
113968750.000000 , 58.595973
114125000.000000 , 58.314827
114281250.000000 , 55.070961
114437500.000000 , 55.510578
114593750.000000 , 58.264509
114750000.000000 , 61.704102
114906250.000000 , 60.314445
115062500.000000 , 55.321236
115218750.000000 , 56.286779
115375000.000000 , 58.135760
115531250.000000 , 60.067341
115687500.000000 , 59.589703
115843750.000000 , 55.715427
116000000.000000 , 56.348816
116156250.000000 , 60.606712
116312500.000000 , 60.134054
116468750.000000 , 56.332989
116625000.000000 , 55.745123
116781250.000000 , 58.737225
116937500.000000 , 65.638851
117093750.000000 , 64.201670
117250000.000000 , 59.159017
117406250.000000 , 57.139926
117562500.000000 , 59.332394
117718750.000000 , 62.862290
117875000.000000 , 61.755156
118031250.000000 , 57.929956
118187500.000000 , 56.064960
118343750.000000 , 58.789429
118500000.000000 , 62.098670
118656250.000000 , 60.855231
118812500.000000 , 57.272713
118968750.000000 , 57.709881
119125000.000000 , 63.001258
119281250.000000 , 66.016458
119437500.000000 , 63.511180
119593750.000000 , 57.456231
119750000.000000 , 56.514257
119937500.000000 , 54.737090
120093750.000000 , 53.672742
120250000.000000 , 58.501014
120406250.000000 , 55.970844
120562500.000000 , 58.095745
120718750.000000 , 54.449081
120875000.000000 , 54.252937
121031250.000000 , 59.811247
121187500.000000 , 55.744057
121343750.000000 , 60.491561
121500000.000000 , 54.772482
121656250.000000 , 54.885420
121812500.000000 , 60.560281
121968750.000000 , 56.315615
122125000.000000 , 61.474760
122281250.000000 , 55.396584
122437500.000000 , 54.949001
122593750.000000 , 61.090070
122750000.000000 , 55.195202
122906250.000000 , 57.305318
123062500.000000 , 54.565608
123218750.000000 , 55.145632
123375000.000000 , 64.258397
123531250.000000 , 57.703706
123687500.000000 , 60.965894
123843750.000000 , 55.400817
124000000.000000 , 55.301686
124156250.000000 , 62.965879
124312500.000000 , 58.009469
124468750.000000 , 60.109982
124625000.000000 , 55.018447
124781250.000000 , 55.320600
124937500.000000 , 58.785498
125093750.000000 , 56.497556
125250000.000000 , 56.812512
125406250.000000 , 54.990630
125562500.000000 , 58.122831
125718750.000000 , 63.940184
125875000.000000 , 59.628286
126031250.000000 , 58.888444
126187500.000000 , 55.564681
126343750.000000 , 60.884122
126500000.000000 , 61.938454
126656250.000000 , 59.172786
126812500.000000 , 57.349678
126968750.000000 , 54.668189
127125000.000000 , 58.139966
127281250.000000 , 57.166069
127437500.000000 , 58.793190
127593750.000000 , 55.895713
127750000.000000 , 54.404706
127937500.000000 , 55.645341
128093750.000000 , 53.961509
128250000.000000 , 58.068328
128406250.000000 , 55.265234
128562500.000000 , 61.986718
128718750.000000 , 56.063425
128875000.000000 , 54.823486
129031250.000000 , 57.456501
129187500.000000 , 55.892946
129343750.000000 , 62.414903
129500000.000000 , 56.218047
129656250.000000 , 55.067796
129812500.000000 , 59.497026
129968750.000000 , 56.033707
130125000.000000 , 61.407641
130281250.000000 , 56.968293
130437500.000000 , 56.817817
130593750.000000 , 61.359139
130750000.000000 , 56.490282
130906250.000000 , 60.212397
131062500.000000 , 56.802630
131218750.000000 , 58.076580
131375000.000000 , 61.857077
131531250.000000 , 58.811776
131687500.000000 , 62.781194
131843750.000000 , 57.569543
132000000.000000 , 58.498252
132156250.000000 , 62.283404
132312500.000000 , 58.014976
132468750.000000 , 60.388034
132625000.000000 , 56.109558
132781250.000000 , 57.547015
132937500.000000 , 62.029765
133093750.000000 , 55.814792
133250000.000000 , 56.598430
133406250.000000 , 55.312161
133562500.000000 , 58.889926
133718750.000000 , 60.741550
133875000.000000 , 58.737635
134031250.000000 , 58.844253
134187500.000000 , 55.346117
134343750.000000 , 60.225874
134500000.000000 , 60.977014
134656250.000000 , 59.393206
134812500.000000 , 57.997607
134968750.000000 , 54.496648
135125000.000000 , 57.504721
135281250.000000 , 59.881963
135437500.000000 , 58.742074
135593750.000000 , 56.135621
135750000.000000 , 53.073454
135937500.000000 , 52.373232
136093750.000000 , 52.289047
