signal: -75.00 dBm
signal: -74.00 dBm
signal: -60.00 dBm
signal: -60.00 dBm
signal: -80.00 dBm
signal: -85.00 dBm
signal: -66.00 dBm
signal: -66.00 dBm
signal: -84.00 dBm
signal: -78.00 dBm
signal: -78.00 dBm
signal: -65.00 dBm
signal: -59.00 dBm
