signal: -80.00 dBm
signal: -79.00 dBm
signal: -65.00 dBm
signal: -64.00 dBm
signal: -81.00 dBm
signal: -81.00 dBm
signal: -65.00 dBm
signal: -86.00 dBm
signal: -85.00 dBm
signal: -77.00 dBm
signal: -78.00 dBm
signal: -81.00 dBm
signal: -85.00 dBm
signal: -83.00 dBm
signal: -84.00 dBm
