signal: -71.00 dBm
signal: -78.00 dBm
signal: -67.00 dBm
signal: -62.00 dBm
signal: -85.00 dBm
signal: -69.00 dBm
signal: -84.00 dBm
signal: -82.00 dBm
signal: -83.00 dBm
signal: -83.00 dBm
signal: -84.00 dBm
signal: -79.00 dBm
signal: -86.00 dBm
